lang,lang_group,model_id,model_family,treebank,split,deprel,layer,head,direction,mean_attention,std_attention,n_arcs
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,1,7,head_to_dep,0.04089939872590165,0.033730209341130475,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,1,7,dep_to_head,0.04031711144523169,0.030017318375823148,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,1,8,head_to_dep,0.037594024837539104,0.031714686276649286,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,1,8,dep_to_head,0.0416138003951966,0.03157959795952387,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,1,9,head_to_dep,0.02816756366065081,0.02585421771004236,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,1,9,dep_to_head,0.03471185020004053,0.033457689762558585,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,1,10,head_to_dep,0.040299580147909624,0.03744828589685289,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,1,10,dep_to_head,0.04347766561897246,0.03280275191771085,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,1,11,head_to_dep,0.028522960090750803,0.02172326919935991,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,1,11,dep_to_head,0.033553211881482616,0.027063460913792043,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,1,12,head_to_dep,0.03602210669099633,0.03188578039468684,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,1,12,dep_to_head,0.040829216497595265,0.034016470268309305,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,1,13,head_to_dep,0.025748688105343438,0.01730659778483433,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,1,13,dep_to_head,0.029525680540989866,0.020954816443786942,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,1,14,head_to_dep,0.03675395582500854,0.03174672533573604,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,1,14,dep_to_head,0.03729461676925588,0.02920285069105667,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,1,15,head_to_dep,0.04725062282580565,0.04727045397438646,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,1,15,dep_to_head,0.0442538326875528,0.046729279298716245,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,1,16,head_to_dep,0.04687982826355862,0.042928989301245245,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,1,16,dep_to_head,0.05522654532692959,0.04871644209638879,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,2,1,head_to_dep,0.012087788658559251,0.020253723798436055,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,2,1,dep_to_head,0.008925901095673679,0.01660453431739847,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,2,2,head_to_dep,0.0002906497138800994,0.003081107851022617,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,2,2,dep_to_head,0.0008105635838307419,0.01119415677941739,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,2,3,head_to_dep,0.011112579997780021,0.03339698343726825,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,2,3,dep_to_head,0.006712790134926696,0.025698608858337583,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,2,4,head_to_dep,0.003045401256536951,0.016421202401893268,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,2,4,dep_to_head,0.003967455939217522,0.021742848931177138,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,2,5,head_to_dep,0.002050823956763267,0.015870259049546913,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,2,5,dep_to_head,0.002332867572962697,0.020411773720670667,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,2,6,head_to_dep,0.009549092818378416,0.031128524523350378,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,2,6,dep_to_head,0.005005239301688889,0.031028321922999525,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,2,7,head_to_dep,0.005580583405859418,0.02482114490741998,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,2,7,dep_to_head,0.0009994288453337313,0.008891974999816716,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,2,8,head_to_dep,0.01400176567136465,0.04200392454625807,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,2,8,dep_to_head,0.013583253644223595,0.04914983479272601,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,2,9,head_to_dep,0.0034204544465454177,0.01597375212425127,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,2,9,dep_to_head,0.005346008615837054,0.038983932502276344,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,2,10,head_to_dep,0.010292089573178028,0.012988265285611918,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,2,10,dep_to_head,0.00954977650777733,0.014139381478649281,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,2,11,head_to_dep,0.007456308305366081,0.022415085188373193,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,2,11,dep_to_head,0.005399268821184382,0.01920765566633903,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,2,12,head_to_dep,0.0018442958548519645,0.006467610439411939,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,2,12,dep_to_head,0.0012842490667812007,0.00396811409532113,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,2,13,head_to_dep,0.012035995174050068,0.04079629225484266,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,2,13,dep_to_head,0.0052917811673292145,0.02191279126206067,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,2,14,head_to_dep,0.0057091186543235485,0.031382867032722986,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,2,14,dep_to_head,0.004320161287771624,0.026041922391519305,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,2,15,head_to_dep,0.0046755285818829,0.036145107044310995,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,2,15,dep_to_head,0.0019767434540890736,0.01085725684102195,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,2,16,head_to_dep,0.10006022941227825,0.20406335485495838,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,2,16,dep_to_head,0.0055456124656054285,0.03719509982915196,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,3,1,head_to_dep,0.008595653324591756,0.03631185154805629,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,3,1,dep_to_head,0.07363568167177309,0.1642155438516972,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,3,2,head_to_dep,0.21099889298296495,0.35004922440378633,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,3,2,dep_to_head,0.014407906099243011,0.10542148064442806,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,3,3,head_to_dep,0.00725297288640077,0.00833556803079272,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,3,3,dep_to_head,0.006398759423691159,0.010043047583464526,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,3,4,head_to_dep,0.0064535695850572216,0.009588591473336914,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,3,4,dep_to_head,0.003993834197190521,0.006145655015541371,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,3,5,head_to_dep,0.01184207542933578,0.01347520595794212,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,3,5,dep_to_head,0.00769219298332417,0.008597754244341196,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,3,6,head_to_dep,0.010445155504345216,0.011347006346032524,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,3,6,dep_to_head,0.005373902130208235,0.006389221442601698,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,3,7,head_to_dep,0.005670913518835504,0.008052401498219399,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,3,7,dep_to_head,0.005959513544818168,0.008925141878233232,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,3,8,head_to_dep,0.006403641266413538,0.009916044044175225,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,3,8,dep_to_head,0.003963100305469654,0.006305211313793579,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,3,9,head_to_dep,0.005998926669096644,0.008980533439024574,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,3,9,dep_to_head,0.0050046755275626,0.007975415527924669,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,3,10,head_to_dep,0.0102484494462362,0.015301210625836979,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,3,10,dep_to_head,0.009222749657515062,0.015832810757224258,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,3,11,head_to_dep,0.0062124385965381555,0.010319628679154999,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,3,11,dep_to_head,0.0027468248407443133,0.00552292205722035,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,3,12,head_to_dep,0.011332291930193606,0.02787546458517294,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,3,12,dep_to_head,0.0072837238236174535,0.023194626366551042,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,3,13,head_to_dep,0.014118918909228223,0.02029220617978999,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,3,13,dep_to_head,0.010911489470176412,0.013980714778033617,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,3,14,head_to_dep,0.008255878739511712,0.014675743374287198,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,3,14,dep_to_head,0.00727287874578865,0.014150575472617267,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,3,15,head_to_dep,0.010672758998544552,0.011371898500964057,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,3,15,dep_to_head,0.00795974541616394,0.010361625615223698,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,3,16,head_to_dep,0.007928733951511002,0.010142573987709746,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,3,16,dep_to_head,0.005066187491695524,0.008874777076922176,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,4,1,head_to_dep,0.02399237905488028,0.021296704084970353,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,4,1,dep_to_head,0.021208181243594484,0.02110903171039726,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,4,2,head_to_dep,0.0038152550733036145,0.004249404712122987,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,4,2,dep_to_head,0.0027259937689311786,0.0031231291849711964,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,4,3,head_to_dep,0.015612013311319277,0.019262767158253362,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,4,3,dep_to_head,0.010314210000275133,0.013100092851115637,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,4,4,head_to_dep,0.016433646885397314,0.01699443837433353,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,4,4,dep_to_head,0.011944302835558111,0.013765765339389956,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,4,5,head_to_dep,0.017413108298101363,0.01998103626854663,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,4,5,dep_to_head,0.010882763533257607,0.01586573881479843,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,4,6,head_to_dep,0.012458653085610063,0.01853625452953363,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,4,6,dep_to_head,0.0076125565735640725,0.011522173693848736,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,4,7,head_to_dep,0.01833809661230536,0.019926550739072155,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,4,7,dep_to_head,0.015011617769582476,0.018624229148748547,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,4,8,head_to_dep,0.015376284899458786,0.026931905853115955,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,4,8,dep_to_head,0.010233169598596084,0.02565436673502135,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,4,9,head_to_dep,0.013208593707829418,0.021768165536641224,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,4,9,dep_to_head,0.008575698357981717,0.012735438396677082,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,4,10,head_to_dep,0.027261465622922365,0.02961315798292383,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,4,10,dep_to_head,0.025087944108255694,0.03323340579977324,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,4,11,head_to_dep,0.014850656068105993,0.014660546349518456,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,4,11,dep_to_head,0.010186165429628507,0.011339172777691612,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,4,12,head_to_dep,0.012021371917321447,0.015170328138450555,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,4,12,dep_to_head,0.007807866738970296,0.011210291197284155,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,4,13,head_to_dep,0.019016458256255402,0.059043377759407954,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,4,13,dep_to_head,0.10111698356004932,0.12601152279034492,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,4,14,head_to_dep,0.021291497650004466,0.027158694123960374,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,4,14,dep_to_head,0.011257426002011435,0.01773678639070377,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,4,15,head_to_dep,0.01581098105094261,0.01694267942661649,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,4,15,dep_to_head,0.01016574363082474,0.011488358619698541,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,4,16,head_to_dep,0.10310497773523927,0.14264012327194325,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,4,16,dep_to_head,0.015716633549860415,0.0338551015136557,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,5,1,head_to_dep,0.007498008739401591,0.008171118263506201,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,5,1,dep_to_head,0.00376322359197607,0.0038304136755159834,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,5,2,head_to_dep,0.013015013117786932,0.05036663082474864,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,5,2,dep_to_head,0.0007370107349492018,0.007519993389833078,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,5,3,head_to_dep,0.030979867641103026,0.05963362084412284,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,5,3,dep_to_head,0.006596042659983926,0.03406408633692445,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,5,4,head_to_dep,0.012843274743689173,0.01569169516200182,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,5,4,dep_to_head,0.01522214050872477,0.023479167595902555,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,5,5,head_to_dep,0.26073806941921385,0.39654048952303755,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,5,5,dep_to_head,0.021906447095492013,0.13219380002300293,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,5,6,head_to_dep,0.021517966876916643,0.1287873020881428,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,5,6,dep_to_head,0.21532467694805377,0.35473787679703433,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,5,7,head_to_dep,0.003712641560334729,0.00470887964736257,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,5,7,dep_to_head,0.002214266334345103,0.0024916052733778625,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,5,8,head_to_dep,0.009977175531041759,0.009115260343555028,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,5,8,dep_to_head,0.0057562422727739995,0.006759093769951823,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,5,9,head_to_dep,0.004745634734757049,0.010121560915893026,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,5,9,dep_to_head,0.003549695791886811,0.008224513834074203,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,5,10,head_to_dep,0.004117884583034628,0.00471978574340956,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,5,10,dep_to_head,0.0028900794648115615,0.0043725893022718955,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,5,11,head_to_dep,0.00648802894702956,0.009531194506757809,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,5,11,dep_to_head,0.0036050543588639137,0.005364029732825075,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,5,12,head_to_dep,0.005262779638864468,0.008247368141970262,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,5,12,dep_to_head,0.002034734885865168,0.004980489507401122,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,5,13,head_to_dep,0.0073025980773203086,0.00966804176560245,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,5,13,dep_to_head,0.003680482883751027,0.0056010304959472935,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,5,14,head_to_dep,0.006423738158455186,0.006415501886574566,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,5,14,dep_to_head,0.005769092923057925,0.005955180389101011,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,5,15,head_to_dep,0.003668752552832074,0.003655802367601293,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,5,15,dep_to_head,0.002353604480604883,0.0028934518088039865,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,5,16,head_to_dep,0.00767187328999126,0.006775066282038948,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,5,16,dep_to_head,0.00646371420031996,0.007034350129137575,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,6,1,head_to_dep,0.004835749845007552,0.006497104119748993,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,6,1,dep_to_head,0.002970621258546619,0.0035559125212025916,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,6,2,head_to_dep,0.004950338159185352,0.00909316190475908,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,6,2,dep_to_head,0.002606091668432309,0.004172653292726481,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,6,3,head_to_dep,0.0038435414764209103,0.013983314281729302,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,6,3,dep_to_head,0.00221832742573709,0.014524385208063978,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,6,4,head_to_dep,0.039767622154332896,0.052044483888649754,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,6,4,dep_to_head,0.004500630031606104,0.010538573282198229,1115
pt,romanico,neuralmind/bert-large-portuguese-cased,manual,UD_Portuguese-Bosque,test,nsubj,6,5,head_to_dep,0.002820915175775941,0.0032670584400713494,1115
